product_id,product_category,demand,inventory,competitor_price,season,customer_rating,historical_price,optimal_price
P103733,Grocery,834,22,30.83,Winter,4.7,27.79,31.11
P103734,Grocery,364,1313,30.07,Festival,4.8,29.49,22.36
P103735,Electronics,747,280,646.2,Normal,4.8,702.82,671.72
P103736,Home Decor,788,1376,213.26,Winter,2.5,202.54,154.03
P103737,Clothing,837,1443,115.86,Festival,3.1,116.14,85.85
P103738,Footwear,188,1399,120.8,Winter,4.2,122.62,86.72
P103739,Footwear,866,977,101.84,Normal,3.3,113.09,89.44
P103740,Clothing,232,1358,81.86,Festival,2.7,74.73,51.83
P103741,Electronics,938,1290,795.77,Summer,4.4,818.54,636.03
P103742,Electronics,57,960,769.42,Normal,2.6,683.48,458.15
P103743,Home Decor,239,1338,189.93,Summer,3.6,171.92,129.17
P103744,Grocery,616,516,22.09,Normal,4.9,20.75,19.89
P103745,Electronics,552,1252,802.58,Festival,3.6,862.23,587.49
P103746,Footwear,694,1388,140.86,Winter,4.8,125.52,110.16
P103747,Clothing,415,954,77.03,Normal,3.5,87.44,62.72
P103748,Home Decor,23,188,153.99,Normal,3.4,153.29,135.73
P103749,Clothing,625,325,76.67,Normal,2.8,84.84,73.61
P103750,Electronics,520,257,856.7,Festival,3.4,805.22,718.77
P103751,Electronics,518,802,806.45,Normal,3.3,783.24,561.33
P103752,Grocery,389,653,23.9,Winter,4.6,25.72,19.96
P103753,Clothing,892,1241,97.06,Normal,4.8,95.35,78.91
P103754,Footwear,796,429,121.96,Normal,2.6,124.04,104.85
P103755,Grocery,197,252,28.46,Summer,2.7,31.26,24.97
P103756,Clothing,58,925,98.17,Summer,4.1,103.65,68.14
P103757,Clothing,197,212,89.86,Winter,3.7,99.36,81.68
P103758,Clothing,67,1358,69.75,Summer,3.2,63.0,45.63
P103759,Home Decor,715,126,178.26,Winter,3.1,186.14,186.13
P103760,Electronics,627,739,780.13,Summer,3.1,813.15,582.63
P103761,Home Decor,473,1423,224.66,Festival,3.8,234.53,170.4
P103762,Clothing,599,833,79.23,Summer,2.5,82.32,58.19
P103763,Electronics,812,1213,737.79,Winter,4.3,793.45,609.63
P103764,Clothing,834,637,74.84,Normal,3.3,82.91,66.63
P103765,Electronics,445,1133,636.38,Winter,3.6,599.47,498.6
P103766,Footwear,600,1062,149.61,Winter,3.8,135.88,106.61
P103767,Grocery,585,772,24.8,Normal,3.0,22.32,18.11
P103768,Clothing,950,155,75.03,Normal,4.7,69.23,80.84
P103769,Footwear,766,1456,141.03,Festival,4.2,149.08,109.03
P103770,Grocery,328,77,31.31,Summer,4.7,31.07,28.14
P103771,Home Decor,889,538,166.44,Summer,3.7,162.17,144.65
P103772,Home Decor,409,963,161.94,Normal,3.6,182.29,131.53
P103773,Footwear,762,1154,116.65,Normal,3.1,131.01,100.2
P103774,Footwear,978,804,101.52,Normal,3.9,104.11,85.32
P103775,Footwear,812,604,102.27,Normal,4.0,102.65,87.51
P103776,Grocery,125,614,21.24,Summer,3.5,20.24,16.83
P103777,Footwear,221,1463,112.3,Winter,2.9,112.77,77.23
P103778,Electronics,799,504,711.99,Normal,3.2,705.54,603.52
P103779,Footwear,140,1282,108.54,Normal,2.5,95.72,75.73
P103780,Home Decor,31,82,182.15,Summer,3.3,197.6,169.51
P103781,Electronics,272,990,861.65,Festival,4.0,860.28,614.66
P103782,Home Decor,496,1022,154.57,Summer,4.9,145.32,114.93
P103783,Home Decor,145,1015,163.78,Normal,2.9,173.59,110.32
P103784,Clothing,170,635,105.85,Winter,2.6,105.94,74.43
P103785,Grocery,352,1037,26.92,Normal,3.2,25.97,19.1
P103786,Home Decor,606,670,204.64,Summer,2.9,192.84,148.84
P103787,Home Decor,553,892,221.3,Festival,4.2,198.28,158.44
P103788,Electronics,802,1340,947.5,Festival,2.5,962.49,708.04
P103789,Clothing,981,1010,74.8,Winter,5.0,73.4,68.18
P103790,Footwear,52,1107,101.88,Normal,4.6,90.76,71.85
P103791,Clothing,694,1453,93.68,Normal,3.7,102.98,72.67
P103792,Clothing,180,333,65.74,Normal,4.8,72.2,60.78
P103793,Electronics,373,883,731.35,Winter,4.1,740.35,558.99
P103794,Electronics,355,987,533.39,Normal,5.0,590.2,461.24
P103795,Grocery,706,1044,28.61,Festival,3.2,28.89,21.8
P103796,Grocery,270,202,32.45,Festival,5.0,30.03,28.03
P103797,Grocery,896,1141,27.97,Winter,3.0,28.52,22.64
P103798,Footwear,395,295,150.2,Festival,3.4,144.85,130.61
P103799,Clothing,818,616,73.14,Summer,4.8,73.3,62.86
P103800,Clothing,952,1072,80.28,Winter,3.4,91.69,68.08
P103801,Electronics,520,398,753.4,Summer,3.0,735.31,642.18
P103802,Electronics,119,193,571.88,Winter,2.6,536.59,481.67
P103803,Clothing,707,1014,88.66,Summer,2.9,81.1,63.66
P103804,Electronics,434,423,697.85,Summer,3.4,780.65,608.98
P103805,Electronics,351,1240,629.14,Normal,3.6,556.18,450.05
P103806,Electronics,467,1347,739.35,Festival,3.9,831.78,551.85
P103807,Footwear,313,528,143.81,Summer,4.5,128.96,110.67
P103808,Grocery,294,1108,24.61,Normal,2.5,26.65,17.84
P103809,Home Decor,989,340,153.78,Normal,4.6,147.52,155.86
P103810,Footwear,292,1394,148.04,Normal,3.9,140.27,99.96
P103811,Grocery,469,372,21.9,Normal,4.4,20.34,19.35
P103812,Electronics,720,1323,755.89,Normal,4.4,692.63,561.96
P103813,Grocery,236,1180,24.37,Festival,4.8,21.88,18.09
P103814,Electronics,625,472,634.85,Normal,2.7,585.24,505.13
P103815,Clothing,897,1237,83.32,Normal,3.9,86.56,69.19
P103816,Clothing,816,950,70.62,Winter,4.8,73.01,60.21
P103817,Clothing,47,1005,90.85,Normal,4.3,86.85,59.96
P103818,Clothing,416,571,74.56,Normal,2.7,79.3,62.44
P103819,Footwear,20,354,126.32,Normal,4.0,137.42,104.23
P103820,Home Decor,614,1047,208.93,Normal,4.5,239.15,166.89
P103821,Footwear,338,83,136.64,Winter,3.2,136.46,122.06
P103822,Grocery,895,525,26.92,Winter,4.1,26.41,24.21
P103823,Grocery,192,216,28.45,Festival,4.6,32.52,26.94
P103824,Electronics,854,6,545.61,Normal,3.8,618.93,657.05
P103825,Footwear,355,16,145.51,Normal,3.0,164.47,139.33
P103826,Grocery,921,145,26.86,Normal,3.9,28.06,28.04
P103827,Clothing,215,1409,87.32,Normal,4.0,91.41,63.15
P103828,Clothing,283,1157,80.75,Normal,3.5,91.3,60.75
P103829,Home Decor,364,1484,181.74,Summer,4.2,183.48,132.58
P103830,Grocery,985,130,21.0,Normal,3.6,19.69,23.32
P103831,Grocery,739,1496,22.99,Summer,4.7,26.34,20.07
P103832,Grocery,820,901,29.59,Festival,4.5,32.76,24.98
P103833,Clothing,561,1192,76.13,Summer,4.5,68.15,59.08
P103834,Grocery,798,1287,24.75,Festival,3.8,22.53,19.56
P103835,Clothing,634,396,89.45,Winter,3.0,100.02,77.97
P103836,Clothing,674,1112,84.01,Summer,4.3,80.76,65.56
P103837,Footwear,840,973,141.77,Festival,2.7,151.41,116.72
P103838,Electronics,983,623,752.19,Normal,3.8,685.86,650.26
P103839,Footwear,584,740,133.22,Summer,2.6,123.36,95.05
P103840,Clothing,452,316,65.65,Normal,3.8,71.02,61.99
P103841,Footwear,660,281,141.85,Summer,4.2,162.33,132.18
P103842,Grocery,746,1384,26.46,Summer,3.5,26.87,20.41
P103843,Grocery,986,1098,26.84,Summer,3.5,23.93,20.95
P103844,Grocery,704,851,35.47,Festival,2.8,33.46,24.86
P103845,Home Decor,955,1043,156.05,Normal,3.3,146.29,126.49
P103846,Grocery,737,611,31.79,Festival,3.6,36.01,27.18
P103847,Footwear,952,378,112.96,Normal,4.7,112.19,110.17
P103848,Footwear,756,1413,118.35,Festival,4.7,134.43,102.78
P103849,Clothing,887,1484,80.65,Normal,4.9,89.69,70.65
P103850,Clothing,206,326,75.36,Normal,2.8,75.49,60.62
P103851,Clothing,992,1203,69.59,Winter,3.2,61.71,59.42
P103852,Clothing,362,666,85.03,Summer,3.7,97.17,68.73
P103853,Clothing,801,1063,78.59,Summer,4.1,69.37,59.89
P103854,Clothing,404,167,95.03,Festival,4.3,105.59,92.36
P103855,Grocery,468,721,24.34,Festival,4.5,24.13,18.18
P103856,Electronics,753,191,664.66,Summer,3.7,638.97,636.36
P103857,Footwear,549,1222,122.67,Normal,3.9,121.48,97.51
P103858,Clothing,721,600,81.63,Normal,4.9,79.7,71.4
P103859,Footwear,97,399,143.52,Winter,3.1,153.0,112.82
P103860,Electronics,836,1050,834.37,Summer,4.5,863.27,687.89
P103861,Grocery,420,1432,21.42,Summer,4.3,20.34,16.84
P103862,Electronics,792,511,682.31,Winter,2.9,697.61,581.72
P103863,Footwear,299,1078,142.61,Normal,4.8,141.09,106.68
P103864,Clothing,604,1035,102.81,Festival,4.6,116.02,78.67
P103865,Home Decor,596,737,230.44,Summer,4.4,258.31,180.06
P103866,Clothing,157,1208,95.55,Winter,2.8,100.01,64.04
P103867,Grocery,484,196,29.13,Summer,2.8,33.23,27.41
P103868,Clothing,642,1316,72.31,Winter,4.2,70.96,57.22
P103869,Grocery,839,609,24.87,Winter,2.8,22.47,18.87
P103870,Grocery,889,71,31.6,Festival,2.8,28.21,28.83
P103871,Clothing,396,1484,98.61,Festival,3.5,108.97,72.41
P103872,Electronics,650,1161,746.14,Normal,2.5,733.86,532.45
P103873,Electronics,191,1225,835.05,Summer,4.3,928.8,588.21
P103874,Electronics,897,224,590.8,Normal,3.9,593.08,592.43
P103875,Home Decor,870,1127,186.18,Summer,2.7,164.4,139.7
P103876,Clothing,999,1048,101.14,Winter,3.9,103.44,84.67
P103877,Electronics,496,1354,767.26,Normal,2.6,798.36,551.4
P103878,Home Decor,372,560,210.85,Normal,2.7,211.25,164.17
P103879,Electronics,762,1391,727.59,Summer,3.7,804.91,582.03
P103880,Clothing,728,1063,117.72,Festival,3.7,124.07,90.19
P103881,Footwear,227,384,116.87,Normal,3.3,114.35,99.49
P103882,Home Decor,549,324,156.6,Normal,4.1,168.21,150.81
P103883,Footwear,650,1355,124.18,Festival,3.5,120.0,94.33
P103884,Grocery,465,969,25.94,Summer,4.0,28.7,20.01
P103885,Home Decor,383,181,247.69,Festival,3.4,236.7,214.61
P103886,Electronics,255,192,679.36,Summer,4.3,720.11,644.16
P103887,Home Decor,423,1242,200.77,Summer,3.9,199.18,148.71
P103888,Home Decor,260,258,206.87,Festival,2.9,187.69,165.52
P103889,Home Decor,314,332,202.93,Normal,4.2,213.08,170.67
P103890,Clothing,201,923,72.99,Summer,4.5,71.78,53.8
P103891,Electronics,388,1295,678.37,Normal,2.7,713.14,485.12
P103892,Footwear,638,508,107.95,Normal,4.0,110.74,97.17
P103893,Grocery,390,1000,25.54,Normal,4.5,22.76,18.67
P103894,Grocery,159,1057,26.64,Winter,2.8,24.91,18.54
P103895,Home Decor,805,902,206.06,Winter,4.8,220.3,168.42
P103896,Grocery,442,1029,26.76,Summer,3.5,26.92,18.66
P103897,Clothing,592,345,102.14,Summer,4.3,102.75,88.85
P103898,Clothing,532,934,102.36,Winter,4.7,90.15,72.81
P103899,Electronics,516,10,652.11,Winter,5.0,627.17,694.5
P103900,Electronics,449,1097,583.87,Summer,4.0,619.35,438.05
P103901,Electronics,760,1189,567.63,Summer,4.3,635.46,472.22
P103902,Footwear,857,1191,108.62,Normal,3.1,112.42,89.95
P103903,Footwear,905,49,109.86,Normal,3.2,112.71,121.08
P103904,Grocery,454,1367,31.86,Winter,4.6,32.08,22.72
P103905,Clothing,354,654,97.41,Normal,3.5,103.57,69.62
P103906,Footwear,101,125,113.6,Summer,4.6,124.45,106.11
P103907,Footwear,453,804,145.8,Winter,2.6,136.99,101.39
P103908,Home Decor,992,859,212.29,Normal,3.0,227.74,172.01
P103909,Grocery,275,606,26.03,Winter,2.9,24.62,18.46
P103910,Footwear,848,1124,147.68,Summer,3.8,131.22,113.35
P103911,Grocery,761,817,33.0,Winter,2.7,29.7,23.42
P103912,Grocery,666,329,36.47,Festival,3.4,32.55,30.25
P103913,Home Decor,573,932,241.93,Festival,5.0,231.2,174.65
P103914,Clothing,761,399,83.09,Winter,4.5,75.97,74.1
P103915,Clothing,116,182,77.81,Winter,4.4,70.27,71.58
P103916,Clothing,145,404,105.74,Winter,2.8,97.26,76.36
P103917,Grocery,211,1358,27.69,Festival,3.4,24.66,17.83
P103918,Grocery,770,860,25.97,Summer,4.2,25.26,20.46
P103919,Footwear,443,480,112.03,Normal,2.6,123.47,94.74
P103920,Clothing,223,552,82.67,Normal,3.6,85.11,65.98
P103921,Electronics,63,1290,597.68,Winter,4.8,536.44,429.63
P103922,Home Decor,499,1000,210.22,Normal,2.7,206.27,145.23
P103923,Clothing,410,1161,85.46,Summer,4.8,85.13,67.51
P103924,Home Decor,194,917,190.87,Winter,3.0,176.85,131.06
P103925,Electronics,42,1488,672.57,Winter,3.0,659.6,437.3
P103926,Grocery,758,987,28.34,Winter,3.0,27.51,21.2
P103927,Grocery,783,603,28.88,Normal,4.8,29.27,25.37
P103928,Footwear,261,382,144.97,Normal,4.0,154.87,124.84
P103929,Electronics,503,74,814.3,Winter,4.4,821.86,767.86
P103930,Home Decor,268,1152,193.01,Winter,3.4,173.7,131.53
P103931,Grocery,420,1399,34.77,Festival,4.7,31.12,24.41
P103932,Grocery,127,997,27.75,Winter,4.0,31.08,19.69
P103933,Grocery,947,733,28.18,Summer,4.0,30.09,23.31
P103934,Electronics,726,200,721.54,Normal,4.4,762.98,744.4
P103935,Grocery,903,967,24.8,Normal,4.4,27.93,21.99
P103936,Clothing,309,304,82.32,Normal,4.2,84.48,77.39
P103937,Clothing,875,935,92.11,Summer,2.8,82.89,67.12
P103938,Grocery,527,454,24.52,Summer,4.7,26.31,22.51
P103939,Grocery,214,1299,30.24,Winter,3.2,27.94,20.14
P103940,Electronics,345,1404,631.97,Normal,5.0,669.81,510.28
P103941,Electronics,815,355,717.54,Summer,3.5,709.07,680.47
P103942,Electronics,779,492,790.13,Summer,2.8,701.34,634.13
P103943,Electronics,725,1383,555.67,Summer,3.3,497.32,412.44
P103944,Grocery,241,34,23.08,Normal,3.9,22.76,21.72
P103945,Electronics,654,777,689.85,Normal,3.5,717.8,537.44
P103946,Home Decor,942,216,155.81,Normal,4.6,144.3,168.95
P103947,Electronics,67,652,608.18,Summer,4.2,552.73,413.63
P103948,Electronics,334,53,742.37,Normal,3.0,728.7,653.84
P103949,Home Decor,98,215,158.57,Winter,3.8,173.98,148.05
P103950,Clothing,121,607,89.18,Summer,4.5,97.36,66.32
P103951,Clothing,997,94,70.78,Winter,4.7,75.36,79.86
P103952,Home Decor,255,1196,184.76,Festival,3.5,183.8,136.05
P103953,Home Decor,195,869,188.48,Winter,4.8,188.35,136.63
P103954,Footwear,92,678,148.18,Normal,2.6,139.44,95.58
P103955,Electronics,981,711,726.7,Winter,4.2,666.4,615.54
P103956,Grocery,479,1259,25.29,Winter,4.5,22.36,18.07
P103957,Home Decor,795,1268,179.44,Normal,3.6,199.58,142.87
P103958,Home Decor,265,76,226.12,Festival,2.5,229.27,203.53
P103959,Electronics,648,1029,727.31,Summer,4.2,640.63,544.86
P103960,Clothing,888,707,88.28,Festival,3.4,90.3,73.16
P103961,Clothing,677,1175,76.73,Winter,2.9,72.87,57.16
P103962,Electronics,526,1181,711.73,Winter,2.9,708.44,514.55
P103963,Footwear,226,1063,131.67,Normal,4.4,139.78,94.65
P103964,Clothing,248,1013,110.55,Festival,3.0,121.46,76.74
P103965,Clothing,604,321,91.15,Winter,3.7,97.45,85.46
P103966,Electronics,462,1279,748.33,Summer,4.9,839.63,597.88
P103967,Grocery,65,1052,30.33,Festival,4.4,28.61,21.0
P103968,Electronics,212,414,732.88,Winter,3.9,775.81,614.19
P103969,Clothing,443,352,87.46,Normal,3.8,97.98,76.99
P103970,Electronics,195,753,706.88,Festival,2.9,680.94,471.88
P103971,Home Decor,562,517,219.9,Normal,3.6,240.97,182.87
P103972,Electronics,314,1016,667.29,Winter,2.9,756.62,503.25
P103973,Grocery,305,612,27.0,Normal,2.7,28.45,20.46
P103974,Electronics,126,256,710.48,Summer,2.8,656.73,564.51
P103975,Electronics,513,595,817.8,Winter,4.0,777.26,649.31
P103976,Electronics,204,1224,581.69,Summer,3.0,618.69,390.19
P103977,Electronics,637,1246,803.55,Summer,2.9,895.04,598.99
P103978,Electronics,939,470,571.3,Normal,4.7,506.4,530.14
P103979,Grocery,913,1194,22.05,Normal,2.8,21.35,17.86
P103980,Grocery,673,144,35.13,Festival,4.3,33.13,33.38
P103981,Electronics,811,1476,713.73,Festival,3.5,709.42,558.27
P103982,Clothing,922,1149,102.24,Festival,3.9,111.19,80.89
P103983,Grocery,688,66,30.07,Festival,2.6,30.54,29.07
P103984,Clothing,271,1059,97.74,Normal,2.5,99.69,66.01
P103985,Clothing,510,743,109.15,Festival,4.5,114.0,79.42
P103986,Electronics,859,1326,626.63,Normal,3.7,638.68,509.16
P103987,Clothing,674,363,99.2,Winter,2.7,105.73,87.36
P103988,Grocery,375,1338,22.93,Normal,3.4,20.84,17.49
P103989,Home Decor,185,1306,201.1,Summer,3.8,178.21,129.68
P103990,Home Decor,161,421,218.12,Winter,2.8,240.64,174.69
P103991,Home Decor,389,651,202.02,Normal,3.9,203.9,149.41
P103992,Clothing,808,963,90.84,Summer,3.8,87.26,67.99
P103993,Electronics,561,364,787.93,Summer,4.0,790.02,671.52
P103994,Clothing,78,1498,89.82,Winter,4.5,94.8,65.0
P103995,Clothing,920,290,103.39,Winter,3.5,94.38,94.38
P103996,Electronics,416,369,573.47,Normal,4.7,585.73,526.26
P103997,Electronics,402,753,632.42,Normal,3.7,575.43,463.71
P103998,Clothing,822,711,98.09,Winter,3.6,109.08,80.41
P103999,Clothing,389,80,76.2,Normal,4.1,78.62,75.73
P104000,Electronics,624,1365,775.03,Festival,4.0,851.7,603.97
P104001,Footwear,922,364,138.28,Normal,2.5,148.61,124.27
P104002,Clothing,527,159,89.17,Winter,5.0,98.1,94.13
P104003,Home Decor,621,781,191.3,Festival,4.9,186.0,157.36
P104004,Clothing,366,1392,73.76,Summer,3.2,67.69,55.77
P104005,Grocery,892,8,24.45,Summer,3.9,27.4,27.53
P104006,Electronics,93,734,617.69,Normal,4.4,691.11,453.03
P104007,Grocery,290,1366,22.63,Summer,4.8,25.31,17.74
P104008,Electronics,991,1340,904.22,Festival,4.0,1037.23,774.8
P104009,Electronics,494,260,611.99,Normal,2.5,637.06,552.27
P104010,Grocery,191,933,30.0,Summer,4.2,30.55,20.77
P104011,Clothing,425,1254,105.03,Winter,2.7,115.04,75.36
P104012,Electronics,270,1008,625.78,Normal,4.2,569.3,435.87
P104013,Home Decor,534,987,222.7,Normal,4.0,243.06,164.41
P104014,Electronics,251,1160,621.63,Winter,4.1,683.36,473.39
P104015,Grocery,411,682,27.46,Normal,3.0,28.44,20.07
P104016,Grocery,909,105,31.16,Normal,3.7,30.68,31.41
P104017,Clothing,100,961,110.22,Festival,4.0,116.52,69.7
P104018,Clothing,768,943,77.91,Winter,3.3,87.81,62.29
P104019,Electronics,96,1277,604.92,Normal,3.0,558.13,403.72
P104020,Footwear,468,1386,111.94,Normal,3.1,107.91,77.76
P104021,Clothing,674,509,103.92,Winter,4.6,110.29,87.86
P104022,Electronics,956,1434,601.59,Normal,3.7,664.74,521.3
P104023,Clothing,265,19,83.13,Normal,4.2,87.79,83.04
P104024,Home Decor,71,1452,206.12,Festival,3.8,214.27,137.46
P104025,Footwear,755,210,117.04,Normal,4.6,105.71,114.65
P104026,Home Decor,895,970,211.45,Festival,3.8,210.84,167.04
P104027,Grocery,573,1026,24.21,Normal,2.7,27.12,17.77
P104028,Footwear,79,951,129.36,Normal,3.0,126.46,89.05
P104029,Grocery,510,1486,25.83,Summer,2.5,25.38,18.4
P104030,Home Decor,403,830,187.19,Summer,4.6,182.8,140.06
P104031,Grocery,462,201,27.5,Winter,4.2,26.89,25.69
P104032,Clothing,72,913,77.85,Normal,4.4,77.02,52.03
P104033,Grocery,331,439,30.33,Winter,4.3,33.02,26.25
P104034,Grocery,998,920,25.91,Normal,4.6,25.99,22.73
P104035,Electronics,64,574,715.84,Winter,5.0,747.28,557.52
P104036,Clothing,916,68,77.19,Winter,4.1,77.15,84.89
P104037,Clothing,527,958,66.66,Normal,3.1,74.39,52.65
P104038,Home Decor,593,137,248.08,Festival,2.8,230.28,221.77
P104039,Clothing,934,495,100.73,Winter,4.0,91.99,85.17
P104040,Footwear,233,931,114.17,Summer,4.4,113.04,84.0
P104041,Clothing,984,1322,80.32,Summer,3.9,91.82,70.26
P104042,Footwear,291,474,120.38,Summer,3.3,128.68,98.53
P104043,Electronics,362,451,767.69,Winter,4.3,803.31,661.7
P104044,Home Decor,460,455,191.27,Festival,3.6,188.47,168.86
P104045,Grocery,609,864,32.88,Winter,3.2,31.56,23.45
P104046,Clothing,336,294,69.76,Summer,4.6,79.41,68.78
P104047,Clothing,797,793,105.04,Winter,3.9,104.55,79.26
P104048,Clothing,40,1202,72.04,Winter,3.2,77.23,52.76
P104049,Clothing,673,125,76.52,Normal,3.3,84.08,77.45
P104050,Footwear,663,1446,118.02,Winter,3.9,124.81,104.21
P104051,Home Decor,543,800,172.73,Summer,3.6,162.85,122.04
P104052,Footwear,621,943,176.68,Festival,2.9,169.21,129.73
P104053,Grocery,752,927,25.43,Normal,4.0,22.53,20.15
P104054,Clothing,906,1418,69.71,Normal,4.2,79.59,60.0
P104055,Footwear,234,998,149.09,Normal,2.5,164.79,109.19
P104056,Home Decor,487,1326,166.38,Normal,3.8,164.57,122.98
P104057,Clothing,570,432,80.35,Festival,3.9,90.07,72.95
P104058,Home Decor,357,330,149.47,Normal,3.3,137.74,123.78
P104059,Clothing,974,967,83.98,Summer,3.3,74.86,65.07
P104060,Footwear,521,234,145.79,Normal,3.3,133.62,125.81
P104061,Home Decor,600,171,148.91,Normal,3.6,166.56,158.66
P104062,Footwear,210,321,135.82,Normal,4.5,125.41,120.0
P104063,Electronics,427,410,642.14,Winter,3.7,576.89,523.98
P104064,Grocery,633,148,22.85,Normal,5.0,21.26,21.59
P104065,Electronics,439,1094,751.6,Summer,3.4,745.64,550.41
P104066,Footwear,774,876,161.65,Festival,4.2,163.92,123.91
P104067,Clothing,153,304,89.92,Winter,3.9,84.86,76.92
P104068,Footwear,170,427,128.43,Festival,4.4,140.95,108.28
P104069,Home Decor,352,1395,148.09,Normal,4.7,168.7,118.56
P104070,Electronics,332,1369,783.41,Winter,3.8,750.92,531.64
P104071,Clothing,819,189,88.81,Summer,3.7,100.48,92.78
P104072,Grocery,870,922,26.54,Winter,4.9,29.22,22.79
P104073,Clothing,482,488,72.95,Normal,4.8,81.64,70.25
P104074,Electronics,515,542,745.96,Normal,5.0,668.47,604.06
P104075,Electronics,308,901,552.82,Normal,2.9,610.97,439.62
P104076,Clothing,541,1477,90.34,Summer,2.5,93.79,62.66
P104077,Grocery,712,876,27.9,Normal,3.6,24.84,19.58
P104078,Grocery,727,1430,22.9,Normal,4.3,24.81,19.8
P104079,Electronics,969,1231,688.13,Summer,2.7,650.47,525.47
P104080,Clothing,586,1169,88.5,Winter,3.4,96.93,67.77
P104081,Clothing,353,1186,91.1,Winter,4.0,95.56,65.09
P104082,Clothing,88,1188,102.4,Winter,3.0,103.72,64.64
P104083,Footwear,694,386,130.39,Summer,4.3,115.57,116.81
P104084,Clothing,807,1466,69.95,Summer,3.1,78.36,58.53
P104085,Grocery,561,1377,24.93,Summer,4.6,22.94,18.47
P104086,Home Decor,924,902,202.12,Summer,3.4,223.14,169.99
P104087,Grocery,330,1068,25.53,Winter,4.0,27.21,19.9
P104088,Grocery,72,1320,28.76,Normal,3.9,25.84,18.77
P104089,Electronics,640,233,691.57,Festival,3.2,709.83,663.94
P104090,Electronics,138,101,607.35,Winter,3.6,692.18,562.88
P104091,Electronics,102,1493,597.57,Normal,4.6,674.76,463.34
P104092,Footwear,707,833,169.46,Festival,3.9,155.81,123.97
P104093,Home Decor,445,1084,206.31,Summer,2.6,191.2,137.56
P104094,Electronics,612,756,698.7,Summer,4.3,643.84,562.52
P104095,Electronics,752,778,635.45,Summer,3.0,688.94,511.73
P104096,Clothing,394,61,114.7,Festival,3.7,105.91,100.65
P104097,Grocery,618,437,31.86,Winter,3.7,28.59,26.0
P104098,Grocery,548,134,26.28,Winter,3.7,25.9,24.63
P104099,Footwear,588,651,161.94,Festival,2.6,184.79,121.67
P104100,Home Decor,709,37,218.31,Normal,3.2,210.28,210.45
P104101,Clothing,392,1204,80.96,Winter,2.6,87.08,58.13
P104102,Grocery,514,444,28.36,Festival,3.5,26.06,22.54
P104103,Grocery,599,1113,31.11,Festival,4.1,32.6,24.61
P104104,Clothing,157,84,79.65,Normal,4.1,82.59,73.07
P104105,Home Decor,227,54,206.54,Normal,2.7,232.18,185.74
P104106,Electronics,107,637,683.07,Normal,2.8,733.26,472.2
P104107,Footwear,214,1183,112.61,Summer,4.2,102.77,76.27
P104108,Footwear,450,1220,123.8,Winter,3.8,122.47,95.12
P104109,Home Decor,938,819,199.55,Normal,4.6,175.64,160.33
P104110,Grocery,924,922,22.34,Winter,3.0,21.11,18.34
P104111,Clothing,767,1034,77.37,Normal,2.8,88.38,64.91
P104112,Footwear,566,1012,105.18,Winter,3.4,105.51,80.75
P104113,Footwear,218,1113,166.09,Festival,4.1,185.07,123.1
P104114,Grocery,371,52,23.07,Winter,3.7,20.45,21.32
P104115,Footwear,770,646,108.53,Winter,2.7,121.29,89.1
P104116,Clothing,910,1260,92.66,Normal,2.7,103.79,75.02
P104117,Grocery,963,662,22.11,Summer,4.2,23.35,20.2
P104118,Home Decor,400,223,236.66,Festival,3.2,215.69,197.52
P104119,Clothing,496,999,92.83,Festival,4.2,103.64,74.35
P104120,Grocery,518,457,29.33,Normal,3.2,32.94,25.13
P104121,Home Decor,75,769,190.87,Festival,3.3,178.32,127.24
P104122,Footwear,134,777,102.76,Normal,3.0,116.51,79.57
P104123,Home Decor,64,1046,165.28,Normal,5.0,184.76,126.97
P104124,Clothing,742,1395,103.53,Winter,2.5,96.83,74.6
P104125,Home Decor,239,1041,211.77,Normal,2.8,208.88,135.82
P104126,Electronics,706,1497,612.88,Normal,4.6,595.04,557.96
P104127,Grocery,387,33,24.08,Winter,2.8,24.43,21.98
P104128,Grocery,798,1175,26.18,Festival,3.2,29.32,20.92
P104129,Footwear,133,628,116.4,Winter,3.2,129.91,86.48
P104130,Home Decor,338,1095,192.9,Festival,4.2,178.9,147.64
P104131,Footwear,220,132,148.56,Summer,3.5,152.84,128.94
P104132,Grocery,447,793,20.71,Normal,4.6,21.22,16.97
P104133,Clothing,570,49,101.63,Winter,4.4,101.79,99.49
P104134,Grocery,184,1000,24.72,Festival,3.8,26.52,17.37
P104135,Grocery,673,328,30.27,Summer,3.1,31.92,27.51
P104136,Electronics,965,220,652.0,Normal,4.5,622.19,660.8
P104137,Grocery,62,123,25.17,Festival,4.7,24.52,22.85
P104138,Home Decor,104,407,247.14,Festival,4.6,276.77,205.42
P104139,Footwear,953,1439,118.33,Winter,2.6,114.54,98.68
P104140,Footwear,656,1477,148.02,Summer,4.2,148.0,109.5
P104141,Clothing,921,125,96.97,Winter,4.3,110.8,105.03
P104142,Grocery,711,1469,31.05,Normal,4.9,34.52,25.46
P104143,Electronics,722,883,788.47,Summer,3.2,842.66,606.1
P104144,Clothing,174,487,73.89,Normal,4.5,71.09,65.14
P104145,Grocery,521,1413,25.65,Summer,4.2,26.92,19.93
P104146,Clothing,378,365,89.56,Normal,4.7,94.34,74.84
P104147,Electronics,836,276,639.98,Summer,4.2,634.3,631.99
P104148,Footwear,62,348,134.2,Winter,4.6,119.4,105.7
